CustomerID,Frequency,MonetaryValue,AverageOrderValue,TotalQuantity,ProductDiversity,RecencyDays,PrimaryCountry,IsUK,RepeatProbability,ConditionalFutureRevenue,PredictedCLV,CLVSegment,Location,BusinessAction
17709,4,533.5600000000001,133.39,278,31,96,United Kingdom,1,0.707826474936639,717.5166080321743,507.877251371908,Medium,UK,Grow customer value
17710,1,293.5,293.5,158,20,49,United Kingdom,1,0.4994442519474404,597.6514229692306,298.4935678701907,Medium,UK,Low-cost nurture
17713,4,1198.09,299.52250000000004,989,55,8,United Kingdom,1,0.8357401044009366,1443.7010691888229,1206.558882287611,High,UK,Protect loyalty
17714,4,1257.18,314.295,516,60,50,United Kingdom,1,0.7956110069586592,1423.3134573315176,1132.4038530053392,High,UK,Protect loyalty
17715,1,163.2,163.2,192,1,218,United Kingdom,1,0.2690378681693525,426.1638720118635,114.65421961686852,Low,UK,Low-cost nurture
17716,13,10300.98,792.3830769230769,5747,208,22,United Kingdom,1,0.960893145181954,7958.736853425556,7647.495686763611,Very High,UK,Protect loyalty
17717,1,376.92,376.92,344,26,47,United Kingdom,1,0.5436381877825872,725.8181581997462,394.5824681834053,Medium,UK,Low-cost nurture
17718,1,299.83,299.83,191,17,270,United Kingdom,1,0.2740188273160842,522.7809684950033,143.2518279301676,Low,UK,Low-cost nurture
17720,6,1470.97,245.16166666666663,1013,62,5,United Kingdom,1,0.8807283004485964,1691.5498472003526,1489.7958220488497,High,UK,Protect loyalty
17721,1,307.21000000000004,307.21000000000004,107,11,285,United Kingdom,1,0.2402363748573635,547.995877557616,131.64854306122135,Low,UK,Low-cost nurture
17722,1,1096.18,1096.18,817,59,1,United Kingdom,1,0.6743122151952299,1697.3686881248595,1144.5564400924952,High,UK,Protect loyalty
17723,1,102.0,102.0,120,2,1,United Kingdom,1,0.4666081914849945,322.6878272438088,150.56878348445596,Low,UK,Low-cost nurture
17726,7,1092.06,156.00857142857146,444,52,21,United Kingdom,1,0.8670495959028767,1318.0172607672018,1142.7863333412188,High,UK,Protect loyalty
17728,2,1362.75,681.375,677,79,30,United Kingdom,1,0.7372609571383534,1610.6280727785238,1187.453194530596,High,UK,Protect loyalty
17729,1,438.65,438.65,247,23,222,United Kingdom,1,0.3445897500622861,724.3849959765612,249.61564471243327,Medium,UK,Low-cost nurture
17730,7,2475.32,353.6171428571429,1724,75,8,United Kingdom,1,0.907205213290299,2585.468466205729,2345.5504713395103,Very High,UK,Protect loyalty
17731,2,468.88,234.44,214,30,247,United Kingdom,1,0.4158075725456726,610.9330568466767,254.030591355324,Medium,UK,Low-cost nurture
17732,7,1862.45,266.06428571428575,965,82,12,United Kingdom,1,0.8949368088653891,1990.5893722863816,1781.4517005953323,Very High,UK,Protect loyalty
17734,3,741.69,247.23,319,40,151,United Kingdom,1,0.6260813685407267,894.7525269936227,560.1878866054408,Medium,UK,Low-cost nurture
17735,7,3680.31,525.7585714285714,2244,134,11,United Kingdom,1,0.9174632322333944,3370.7958658154694,3092.5812702500243,Very High,UK,Protect loyalty
17738,9,2304.51,256.0566666666667,1747,103,21,United Kingdom,1,0.920089977422134,2354.204422547207,2166.079893988548,Very High,UK,Protect loyalty
17739,11,4939.24,449.02181818181816,1474,44,0,United Kingdom,1,0.939008026708265,5062.515950641648,4753.74311299113,Very High,UK,Protect loyalty
17740,6,426.9,71.15,222,5,15,United Kingdom,1,0.7973025968266023,773.6912332146301,616.866029384001,Medium,UK,Grow customer value
17741,2,101.1,50.55,114,6,32,United Kingdom,1,0.5468700772651477,238.6594484923606,130.5157110370748,Low,UK,Low-cost nurture
17742,9,1743.37,193.70777777777772,564,46,54,United Kingdom,1,0.8839627676085116,1959.655124880696,1732.2621677477434,Very High,UK,Protect loyalty
17743,1,229.2,229.2,96,3,74,United Kingdom,1,0.4136717759567134,576.2562246813428,238.38093587004195,Low,UK,Low-cost nurture
17744,1,326.74,326.74,414,15,6,United Kingdom,1,0.5802757972961257,710.3548837852217,412.2017465516662,Medium,UK,Low-cost nurture
17745,2,600.34,300.17,164,27,103,United Kingdom,1,0.5737714232000429,847.376468765264,486.2004024696722,Medium,UK,Low-cost nurture
17746,3,793.9300000000001,264.6433333333334,659,28,97,United Kingdom,1,0.6996244263286231,1042.9465442737478,729.6708777289407,High,UK,Protect loyalty
17748,1,358.15,358.15,111,17,153,United Kingdom,1,0.3774537232661639,658.7395551868086,248.6436977679576,Low,UK,Low-cost nurture
17749,1,351.66,351.66,126,22,172,United Kingdom,1,0.3654906362437776,622.0117862435342,227.33948350527788,Low,UK,Low-cost nurture
17751,1,157.86,157.86,147,31,47,United Kingdom,1,0.483701247596517,338.47426344767536,163.72042350895276,Low,UK,Low-cost nurture
17753,4,382.06,95.515,124,63,90,United Kingdom,1,0.6896029087109086,495.5374493001371,341.7240664125589,Medium,UK,Grow customer value
17754,8,2786.57,348.32125,2550,117,0,United Kingdom,1,0.9264157403512306,2761.358982708341,2558.166426341269,Very High,UK,Protect loyalty
17756,3,728.75,242.91666666666663,399,54,1,United Kingdom,1,0.7754922646577317,961.2296648914358,745.4261696828521,High,UK,Grow customer value
17757,26,3480.66,133.87153846153845,1693,241,4,United Kingdom,1,0.97224266407953,3394.141272321904,3299.928952864534,Very High,UK,Protect loyalty
17758,4,1555.83,388.9575,1145,121,53,United Kingdom,1,0.8242042093620444,1583.752246057672,1305.3352677873256,High,UK,Protect loyalty
17759,2,441.92,220.96,268,41,19,United Kingdom,1,0.6744481137858419,673.1347428432562,453.9944576343519,Medium,UK,Grow customer value
17760,4,458.8,114.7,292,37,42,United Kingdom,1,0.754737925649926,647.2768673556986,488.5244001892223,Medium,UK,Grow customer value
17762,1,129.75,129.75,129,16,82,United Kingdom,1,0.4210616076809441,300.9141339669329,126.70338902203576,Low,UK,Low-cost nurture
17763,3,71.15,23.71666666666667,29,11,279,United Kingdom,1,0.2996629185065226,129.31372212568849,38.750527375125294,Low,UK,Low-cost nurture
17764,3,741.02,247.00666666666663,323,66,28,United Kingdom,1,0.7513508041309913,928.6245772775102,697.7228228732591,High,UK,Grow customer value
17765,1,156.37,156.37,52,22,74,United Kingdom,1,0.4108810510284792,335.95969789164565,138.0394737729297,Low,UK,Low-cost nurture
17766,2,299.61,149.805,155,21,7,United Kingdom,1,0.6446817981217197,525.7656964193676,338.95157455835607,Medium,UK,Low-cost nurture
17767,1,141.85,141.85,70,18,36,United Kingdom,1,0.4558150183522393,328.15660752556664,149.57871008167476,Low,UK,Low-cost nurture
17768,4,1210.83,302.7075,1217,69,13,United Kingdom,1,0.8392701882248008,1417.715665413088,1189.8464933604912,High,UK,Protect loyalty
17769,7,3095.95,442.2785714285714,1307,195,9,United Kingdom,1,0.9122812369660398,2767.931437683525,2525.1319158071155,Very High,UK,Protect loyalty
17771,2,141.6,70.8,86,14,62,United Kingdom,1,0.5305865354620001,279.73685585826803,148.42460919087134,Low,UK,Low-cost nurture
17772,1,187.3,187.3,58,45,18,United Kingdom,1,0.4965199416834142,376.36499688960265,186.87272630730388,Low,UK,Low-cost nurture
17773,2,575.37,287.685,254,48,140,United Kingdom,1,0.5572589829822583,748.599334353884,417.1637037232409,Medium,UK,Low-cost nurture
17774,5,2060.1,412.02,1077,205,23,United Kingdom,1,0.8726599103631784,1916.3172044342352,1672.2931998489962,Very High,UK,Protect loyalty
17776,2,330.56,165.28,273,74,12,United Kingdom,1,0.6818845334730438,495.6555469040218,337.9798513639753,Medium,UK,Grow customer value
17778,1,197.7,197.7,214,10,287,United Kingdom,1,0.2432948632074284,387.0112271144389,94.15784356054644,Low,UK,Low-cost nurture
17780,3,346.56,115.52,156,76,293,United Kingdom,1,0.4277282261314332,388.5293643640249,166.18497581939766,Low,UK,Low-cost nurture
17782,2,679.02,339.51,538,29,8,United Kingdom,1,0.714453440212075,1024.5339251369485,731.9817874280734,High,UK,Protect loyalty
17783,1,93.49,93.49,84,24,138,United Kingdom,1,0.3428859123668186,207.64015323519837,71.196883386037,Low,UK,Low-cost nurture
17784,1,112.86,112.86,72,19,176,United Kingdom,1,0.3033628998190324,241.53152766234163,73.2717046293688,Low,UK,Low-cost nurture
17785,2,271.44,135.72,160,38,71,United Kingdom,1,0.5846623609911931,430.197440330847,251.52025115620089,Medium,UK,Low-cost nurture
17789,1,171.25,171.25,125,13,287,United Kingdom,1,0.228852242790628,330.361040328176,75.6038650097482,Low,UK,Low-cost nurture
17790,6,815.11,135.85166666666666,552,87,4,United Kingdom,1,0.8643938142682334,983.6706156632268,850.2787954567181,High,UK,Protect loyalty
17792,2,368.35,184.175,149,45,93,United Kingdom,1,0.5724929147993817,534.1707584729415,305.8089745187708,Medium,UK,Low-cost nurture
17794,2,147.3,73.65,46,7,312,United Kingdom,1,0.2444402966310035,253.3254924080766,61.92295850842528,Low,UK,Low-cost nurture
17796,3,546.39,182.13,171,111,4,United Kingdom,1,0.7531025196711445,682.3626383986993,513.8890223075106,Medium,UK,Grow customer value
17797,5,1191.44,238.288,588,131,21,United Kingdom,1,0.84937629830796,1267.4345885568798,1076.5288991759148,High,UK,Protect loyalty
17798,1,178.07,178.07,138,43,207,United Kingdom,1,0.3210221586250782,317.38117484533365,101.8863898558124,Low,UK,Low-cost nurture
17799,10,3207.76,320.776,1921,308,15,United Kingdom,1,0.9373442799279044,2762.2610181112555,2589.1895649944145,Very High,UK,Protect loyalty
17801,3,770.03,256.6766666666667,820,66,77,United Kingdom,1,0.7360568102749696,937.8141600841972,690.284499302274,High,UK,Grow customer value
17802,7,3661.18,523.0257142857143,1953,244,2,United Kingdom,1,0.9222494685753506,3139.822095082909,2895.699258611357,Very High,UK,Protect loyalty
17803,1,184.66,184.66,98,27,18,United Kingdom,1,0.5051321125333357,398.30361852495867,201.19594825518425,Low,UK,Low-cost nurture
17804,3,383.78,127.92666666666666,194,82,2,United Kingdom,1,0.7437836311346033,528.7998301011447,393.3126577759907,Medium,UK,Grow customer value
17805,1,414.72,414.72,648,1,236,United Kingdom,1,0.3175676753542958,935.9112081078996,297.2151466968563,Medium,UK,Low-cost nurture
17807,3,437.87,145.95666666666668,262,88,21,United Kingdom,1,0.7405608085493108,579.6582530040948,429.27218452699344,Medium,UK,Grow customer value
17808,4,262.64,65.66,143,29,174,United Kingdom,1,0.5810891424746691,373.1834992403727,216.85287955928453,Low,UK,Low-cost nurture
17809,8,4673.9800000000005,584.2475000000001,938,27,35,United Kingdom,1,0.9003954703780935,4832.953265637199,4351.569228928748,Very High,UK,Protect loyalty
17810,2,373.16,186.58,118,51,294,United Kingdom,1,0.3472888935534387,452.6172692862533,157.18895065360172,Low,UK,Low-cost nurture
17811,8,1757.98,219.7475,1132,253,0,United Kingdom,1,0.91717230718471,1690.6723861232815,1550.637893074169,High,UK,Protect loyalty
17812,3,212.18,70.72666666666667,115,53,0,United Kingdom,1,0.7062444926516429,337.67220878691785,238.47913777727643,Low,UK,Grow customer value
17814,2,1609.37,804.685,1435,112,1,United Kingdom,1,0.7893656723596557,1841.1542614922776,1453.343971540697,High,UK,Protect loyalty
17815,1,591.96,591.96,612,13,19,United Kingdom,1,0.599051351103632,1182.9143728306522,708.6264532841076,High,UK,Win back now
17816,2,59.55,29.775,50,28,284,United Kingdom,1,0.2629912371334124,105.21700690821947,27.671150814267435,Low,UK,Low-cost nurture
17817,3,400.47,133.49,286,87,4,United Kingdom,1,0.7545825854092579,546.8840813555701,412.669204028453,Medium,UK,Grow customer value
17818,1,124.78,124.78,86,42,363,United Kingdom,1,0.1720627382478247,207.43425190840745,35.69170538974965,Low,UK,Low-cost nurture
17819,5,2316.18,463.236,579,34,69,United Kingdom,1,0.8194191191943542,2493.130101001086,2042.9184713992413,Very High,UK,Protect loyalty
17820,1,180.61,180.61,111,39,0,United Kingdom,1,0.5356207496850446,380.7833507804342,203.95546381259948,Low,UK,Low-cost nurture
17821,1,334.62,334.62,162,6,32,United Kingdom,1,0.5034579503638084,771.2226450171929,388.2781721345109,Medium,UK,Low-cost nurture
17822,5,2162.93,432.586,1375,152,46,United Kingdom,1,0.863116653280669,2039.975345658758,1760.7366931200631,Very High,UK,Protect loyalty
17823,2,449.25,224.625,252,88,47,United Kingdom,1,0.6578350712713255,609.567300415555,400.9947485135361,Medium,UK,Low-cost nurture
17825,4,701.96,175.49,516,24,224,United Kingdom,1,0.6041116408089414,849.2371780100941,513.0340650436331,Medium,UK,Low-cost nurture
17826,1,133.34,133.34,84,33,0,United Kingdom,1,0.511240734144653,299.91821391385633,153.330407864673,Low,UK,Low-cost nurture
17827,1,388.84,388.84,342,65,247,United Kingdom,1,0.3430574953639335,572.110426421275,196.26676995967455,Low,UK,Low-cost nurture
17829,4,3867.5,966.875,2513,121,35,United Arab Emirates,0,0.8805501691763348,4447.454214665517,3916.206561127724,Very High,Non-UK,Protect loyalty
17833,1,338.46000000000004,338.46000000000004,143,28,349,United Kingdom,1,0.2116212492249572,511.0449338344042,108.14796730812222,Low,UK,Low-cost nurture
17834,2,689.6700000000001,344.83500000000004,639,54,40,United Kingdom,1,0.6998957718107489,944.2394907279452,660.8692271372238,High,UK,Grow customer value
17838,8,2883.84,360.48,1660,75,106,United Kingdom,1,0.877378025799698,2735.941544361609,2400.454990895366,Very High,UK,Protect loyalty
17840,1,175.9,175.9,128,44,69,United Kingdom,1,0.4647290707190821,348.728662413918,162.0643472167286,Low,UK,Low-cost nurture
17841,87,28025.41,322.13114942528733,13750,1493,2,United Kingdom,1,0.9955145793760094,19253.98661887715,19167.6243902028,Very High,UK,Protect loyalty
17842,1,430.69,430.69,89,18,228,United Kingdom,1,0.3023869976662808,717.3712516803877,216.92373900773435,Low,UK,Low-cost nurture
17843,1,114.92,114.92,138,22,37,United Kingdom,1,0.4744329446794307,272.0201095005642,129.05530156237387,Low,UK,Low-cost nurture
17845,4,596.09,149.02249999999998,195,42,181,United Kingdom,1,0.6206785334610765,706.2279748427031,438.340543714555,Medium,UK,Low-cost nurture
17847,2,129.69,64.845,29,9,141,United Kingdom,1,0.3944243008212048,251.88203932801625,99.34839725137202,Low,UK,Low-cost nurture
17848,21,2657.91,126.56714285714284,1006,76,43,United Kingdom,1,0.952147133171844,2908.379524566669,2769.205226491844,Very High,UK,Protect loyalty
17849,4,457.96,114.49,110,18,106,United Kingdom,1,0.6558164969005978,656.6209275657518,430.62283650779256,Medium,UK,Low-cost nurture
17850,121,45817.66,378.658347107438,19319,91,64,United Kingdom,1,0.9952002011927844,40870.95616298189,40674.78379634105,Very High,UK,Protect loyalty
17851,6,1552.35,258.725,933,185,48,United Kingdom,1,0.868220467348092,1500.7943839837403,1303.0204014557548,High,UK,Protect loyalty
17852,3,543.47,181.15666666666667,319,62,14,United Kingdom,1,0.7530613557467751,729.914692782119,549.6705481259934,Medium,UK,Grow customer value
17853,3,1596.29,532.0966666666667,625,84,33,United Kingdom,1,0.7879634121890968,1727.7319340512506,1361.389550103091,High,UK,Protect loyalty
17854,4,757.24,189.31,523,98,88,United Kingdom,1,0.7595894420829574,853.8834248191342,648.600834262251,High,UK,Grow customer value
17857,1,468.0,468.0,650,2,267,United Kingdom,1,0.2985209139389176,962.858739754624,287.43347098562487,Medium,UK,Low-cost nurture
17858,18,7377.99,409.8883333333333,2689,101,4,United Kingdom,1,0.9660683261439276,6788.528198445722,6558.182073653311,Very High,UK,Protect loyalty
17860,3,490.94,163.64666666666668,603,91,54,United Kingdom,1,0.7389082587163084,627.9529036437016,463.9995865872173,Medium,UK,Grow customer value
17861,10,2990.41,299.041,2556,211,11,United Kingdom,1,0.9384861621199072,2747.176674915838,2578.187294307092,Very High,UK,Protect loyalty
17862,3,923.99,307.9966666666667,340,83,11,United Kingdom,1,0.775582847510293,1102.466693328618,855.0542572970666,High,UK,Protect loyalty
17863,6,2200.48,366.7466666666666,2038,76,39,United Kingdom,1,0.8832723129227212,2278.9120677318283,2012.8999330129927,Very High,UK,Protect loyalty
17864,2,321.72,160.86,309,37,11,United Kingdom,1,0.6745495291187595,527.223547648446,355.6383958065811,Medium,UK,Grow customer value
17865,26,15785.87,607.1488461538462,7193,288,1,United Kingdom,1,0.9823805846253648,12069.011060550349,11856.362141513448,Very High,UK,Protect loyalty
17866,2,805.3000000000001,402.65,361,15,110,United Kingdom,1,0.5940552153078735,1167.9031782987129,693.7989740429916,High,UK,Win back now
17867,9,424.18,47.1311111111111,130,58,36,United Kingdom,1,0.8458551238300284,583.8677635613716,493.86753944756566,Medium,UK,Grow customer value
17868,1,227.15,227.15,85,18,12,United Kingdom,1,0.5072478544111615,497.2101952857427,252.2088047500476,Medium,UK,Low-cost nurture
17869,2,385.46,192.73,380,38,95,United Kingdom,1,0.6014009990487281,574.2531352591009,345.3564092516877,Medium,UK,Low-cost nurture
17870,1,887.3999999999999,887.3999999999999,348,2,7,United Kingdom,1,0.5789810250541916,1995.4199760051283,1155.3103031210596,High,UK,Win back now
17871,4,913.05,228.2625,483,58,23,United Kingdom,1,0.8052586364744129,1116.0170222648833,898.6823456312544,High,UK,Protect loyalty
17872,1,235.87,235.87,176,15,7,United Kingdom,1,0.5368629604559675,532.5033348358503,285.8813167926499,Medium,UK,Low-cost nurture
17873,13,4416.37,339.72076923076924,3124,59,11,United Kingdom,1,0.94977284259799,4540.617917209282,4312.555586379223,Very High,UK,Protect loyalty
17875,1,167.1,167.1,98,25,314,United Kingdom,1,0.2096394752241923,292.9564031067363,61.41522661086316,Low,UK,Low-cost nurture
17876,3,3424.02,1141.34,1958,3,25,United Kingdom,1,0.8015241583481653,4841.748278676307,3880.778213999705,Very High,UK,Protect loyalty
17878,2,999.48,499.74,613,56,21,United Kingdom,1,0.7281078756635664,1300.786914487938,947.1131969987778,High,UK,Protect loyalty
17880,2,366.0,183.0,152,19,265,United Kingdom,1,0.3680732542160271,513.0952047917488,188.8566217503379,Low,UK,Low-cost nurture
17882,2,291.56,145.78,130,47,5,United Kingdom,1,0.6535830493029906,467.4185860086455,305.4968647444227,Medium,UK,Low-cost nurture
17883,3,324.08,108.02666666666666,102,30,165,United Kingdom,1,0.5356189307926577,449.7594328976438,240.89966656254805,Low,UK,Low-cost nurture
17884,16,2003.4,125.2125,1932,225,12,United Kingdom,1,0.9537037287435328,2028.515896098851,1934.6031739250036,Very High,UK,Protect loyalty
17886,3,703.27,234.4233333333333,242,56,63,United Kingdom,1,0.7083462394629372,877.3499428290258,621.4675326959634,Medium,UK,Grow customer value
17888,17,1091.44,64.20235294117647,563,88,0,United Kingdom,1,0.942176533381341,1363.6816040736608,1284.828806362028,High,UK,Protect loyalty
17889,5,545.05,109.01,326,80,0,United Kingdom,1,0.8296449402227261,704.5168298685378,584.4988232021875,Medium,UK,Grow customer value
17894,10,1185.62,118.56199999999998,534,133,6,United Kingdom,1,0.9126850640404454,1310.8814106682808,1196.4218842452092,High,UK,Protect loyalty
17897,6,1558.08,259.68,642,121,14,United Kingdom,1,0.8757280487809738,1615.5402737297024,1414.773931640393,High,UK,Protect loyalty
